,num_sold
1363,40.9415680491787
1364,46.539331110702136
1365,52.01981130479393
1366,49.22099462388573
1367,46.42217794297753
1368,51.21655050157128
1369,48.417733820663074
1370,45.618791254745105
1371,42.819970759139636
1372,50.413163813338855
1373,47.61434713243065
1374,44.81552663682518
1375,42.016584070907214
1376,49.60977712510643
1377,46.81096044419823
1378,38.41450277207909
1379,44.01213994859276
1380,35.61556020616112
1381,41.21331945298729
1382,54.72769323228417
1383,51.928884180770496
1384,43.532434138045886
1385,49.13006368516503
1386,40.73361364244042
1387,46.33124318955956
1388,53.92443242906151
1389,51.12561574815331
1390,48.32668081162987
1391,45.5278603160244
1392,53.12104574082909
1393,50.322229059920886
1394,41.92566457627831
1395,47.52340856431542
1396,39.12684408067284
1397,44.72447362779198
1398,52.31765905259667
1399,49.518964442000964
1400,41.122392328963855
1401,46.72002950547753
1402,38.323449763045886
1403,43.92120900987206
1404,57.43547216294823
1405,54.63665166734276
1406,51.837960871444324
1407,49.039018305526355
1408,56.632211359725574
1409,53.833390864120105
1410,45.43693700669823
1411,39.83917394517479
1412,51.03445592759667
1413,37.040353449569324
1414,42.63799444078026
1415,48.2357575023037
1416,55.82881704209862
1417,53.02999654649315
1418,44.63342824815331
1419,39.03578725694237
1420,50.231183680282214
1421,36.2369667613369
1422,41.83472982286034
1423,47.43224874375878
1424,55.0254303538662
1425,52.22673192857323
1426,43.830156000838855
1427,49.42779699204979
1428,41.031213434920886
1429,46.628976496444324
1430,52.03097692369042
1431,49.23216405747948
1432,46.43334356187401
1433,51.22771612046776
1434,48.42889562486229
1435,45.62995687364159
1436,42.83113637803612
1437,50.42432943223534
1438,47.62550893662987
1439,44.82669225572167
1440,42.0277496898037
1441,49.62094274400292
1442,46.82212224839745
1443,38.425668390975574
1444,44.023305567489246
1445,35.626725825057605
1446,41.22448507188378
1447,54.73885885118065
1448,51.94004979966698
1449,43.54359975694237
1450,49.14122930406151
1451,40.7447792613369
1452,46.34240880845604
1453,53.935598047957996
1454,51.13678136704979
1455,48.337846430526355
1456,45.539025934920886
1457,53.132211359725574
1458,50.33339467881737
1459,41.93683019517479
1460,47.5345741832119
1461,39.138009699569324
1462,44.735639246688464
1463,52.32882467149315
1464,49.53002694486199
1465,41.13355794786034
1466,46.73119512437401
1467,38.33461538194237
1468,43.93237462876854
1469,57.44664159654198
1470,54.64782110093651
1471,51.84912267564354
1472,49.050180109725574
1473,56.643380793319324
1474,53.844560297713855
1475,45.44809881089745
1476,39.85034337876854
1477,51.045617731795886
1478,37.051522883163074
1479,42.64916387437401
1480,48.24691930650292
1481,55.83997884629784
1482,53.04115835069237
1483,44.64459005235253
1484,39.04694906114159
1485,50.24234548448143
1486,36.24812856553612
1487,41.84589162705956
1488,47.443410547957996
1489,55.03659215806542
1490,52.23789373277245
1491,43.841317805038074
1492,49.43895879624901
1493,41.042375239120105
1494,46.64013830064354
1495,52.0421425425869
1496,49.243329676375964
1497,46.444509180770496
1498,51.23888555406151
1499,48.44006505845604
1500,45.641122492538074
1501,42.842301996932605
1502,50.43549886582909
1503,47.63667837022362
1504,44.83785787461815
1505,42.03891530870018
1506,49.63211217759667
1507,46.8332916819912
1508,38.43683400987206
1509,44.03447118638573
1510,35.63789144395409
1511,41.23565069078026
1512,54.750024470077136
1513,51.951215418563464
1514,43.554765375838855
1515,49.152394922957996
1516,40.755944880233386
1517,46.35357824204979
1518,53.94676366685448
1519,51.14795080064354
1520,48.349015864120105
1521,45.550195368514636
1522,53.14337697862206
1523,50.34456411241112
1524,41.94799581407128
1525,47.54574361680565
1526,39.14917531846581
1527,44.746808680282214
1528,52.339990290389636
1529,49.5412994944912
1530,41.144723566756824
1531,46.74236455796776
1532,38.345781000838855
1533,43.94354406236229
1534,57.45781103013573
1535,54.65898290513573
1536,51.86029210923729
1537,49.061349543319324
1538,56.65454259751854
1539,53.855729731307605
1540,45.4592682444912
1541,39.86151281236229
1542,51.056787165389636
1543,37.06268468736229
1544,42.66032567857323
1545,48.25808874009667
1546,55.85114827989159
1547,53.05232778428612
1548,44.65575948594628
1549,39.05811849473534
1550,50.25351491807518
1551,36.25929799912987
1552,41.85706106065331
1553,47.454579981551746
1554,55.04776159165917
1555,52.2490631663662
1556,43.852487238631824
1557,49.45012822984276
1558,41.053544672713855
1559,46.65130773423729
1560,52.131799372420886
1561,49.33297887681542
1562,46.534284266219714
1563,51.328534754500964
1564,48.529592188582996
1565,45.73077550767479
1566,42.932077082381824
1567,50.52514425157128
1568,47.72632375596581
1569,44.92751088975487
1570,42.1285683238369
1571,49.721879633651355
1572,46.92294469712792
1573,38.52636113999901
1574,44.12412420152245
1575,35.72754064439354
1576,41.32530370591698
1577,54.83968129991112
1578,52.04086080430565
1579,43.64430013536034
1580,49.242047938094714
1581,40.84547963975487
1582,46.44310918687401
1583,54.0362946116787
1584,51.237355860457996
1585,48.43865743516503
1586,45.63984456895409
1587,53.23290792344628
1588,50.434091242538074
1589,42.03763357041893
1590,47.635270746932605
1591,39.238820704207996
1592,44.83632436631737
1593,52.429643305526355
1594,49.63070836900292
1595,41.23412481187401
1596,46.83188024400292
1597,38.43542638658104
1598,44.03306737779198
1599,57.54758230088768
1600,54.748761805282214
1601,51.94994893907128
1602,49.15099874375878
1603,56.7441803538662
1604,53.94535985826073
1605,45.548654230819324
1606,39.95115819810448
1607,51.14653936265526
1608,37.15221563218651
1609,42.749963434920886
1610,48.347726496444324
1611,55.94080129502831
1612,53.14197317002831
1613,44.745412501082996
1614,39.14777150987206
1615,50.34317556260643
1616,36.34894338487206
1617,41.94656911729393
1618,47.54433217881737
1619,55.13754430650292
1620,52.338578852401355
1621,43.94201818345604
1622,49.53978124497948
1623,41.14319005845604
1624,46.74095311997948
1625,52.14296499131737
1626,49.3441444957119
1627,46.54544607041893
1628,51.33970037339745
1629,48.54075780747948
1630,45.74193731187401
1631,42.94323888658104
1632,50.53631368516503
1633,47.73749318955956
1634,44.93867269395409
1635,42.13973012803612
1636,49.733049067245105
1637,46.934106501327136
1638,38.53752294419823
1639,44.13528600572167
1640,35.73871007798729
1641,41.3364655101162
1642,54.850846918807605
1643,52.0520302378994
1644,43.65546193955956
1645,49.253217371688464
1646,40.85664144395409
1647,46.454274805770496
1648,54.04746023057518
1649,51.24852147935448
1650,48.44982305406151
1651,45.651010187850574
1652,53.24407354234276
1653,50.44525686143456
1654,42.04880300401268
1655,47.64643636582909
1656,39.249990137801746
1657,44.84749379991112
1658,52.440812739120105
1659,49.641870173202136
1660,41.24528661607323
1661,46.84304967759667
1662,38.44659582017479
1663,44.0442291819912
1664,57.5587441050869
1665,54.759931238875964
1666,51.961110743270496
1667,49.16216817735253
1668,56.75534978745995
1669,53.95652166245995
1670,45.559823664413074
1671,39.9623200023037
1672,51.15770879624901
1673,37.16338506578026
1674,42.761132868514636
1675,48.35888830064354
1676,55.95197072862206
1677,53.15313497422753
1678,44.756574305282214
1679,39.15893331407128
1680,50.35433736680565
1681,36.36011281846581
1682,41.95773855088768
1683,47.55550161241112
1684,55.148706110702136
1685,52.349748285995105
1686,43.95318761704979
1687,49.55095067857323
1688,41.15435186265526
1689,46.7521149241787
1690,52.15412679551659
1691,49.355310114608386
1692,46.55661168931542
1693,51.35086217759667
1694,48.551923426375964
1695,45.753102930770496
1696,42.95440832017479
1697,50.547475489364246
1698,47.74866262315331
1699,44.94984212754784
1700,42.15089956162987
1701,49.744210871444324
1702,46.945268305526355
1703,38.54869237779198
1704,44.14645543931542
1705,35.74987188218651
1706,41.34763494370995
1707,54.86201253770409
1708,52.06319204209862
1709,43.66663137315331
1710,49.26437917588768
1711,40.86781087754784
1712,46.46544042466698
1713,54.05862584947167
1714,51.259687098250964
1715,48.460988672957996
1716,45.66217580674706
1717,53.255239161239246
1718,50.45642248033104
1719,42.0599648082119
1720,47.657601984725574
1721,39.261151942000964
1722,44.85866323350487
1723,52.451974543319324
1724,49.653031977401355
1725,41.25645604966698
1726,46.85421911119042
1727,38.45775762437401
1728,44.05539098619042
1729,57.56991353868065
1730,54.77109304307518
1731,51.972272547469714
1732,49.17333761094628
1733,56.76651159165917
1734,53.9676910960537
1735,45.570993098006824
1736,39.97348943589745
1737,51.16887822984276
1738,37.17454686997948
1739,42.772294672713855
1740,48.37005010484276
1741,55.96314016221581
1742,53.164296778426746
1743,44.76773610948143
1744,39.170095118270496
1745,50.36549917100487
1746,36.37128225205956
1747,41.96890798448143
1748,47.56667104600487
1749,55.159867914901355
1750,52.360917719588855
1751,43.96435705064354
1752,49.56212011216698
1753,41.16551366685448
1754,46.76327672837792
1755,52.24377981065331
1756,49.44495931504784
1757,46.6460346305233
1758,51.440271052108386
1759,48.64157262681542
1760,45.84275213120995
1761,43.04381719468651
1762,50.637006434188464
1763,47.838185938582996
1764,45.03936544297753
1765,42.24054494737206
1766,49.83362356065331
1767,47.03480306504784
1768,38.638349207625964
1769,44.23598256944237
1770,35.839528712020496
1771,41.43704763291893
1772,54.95153585313378
1773,52.15284505723534
1774,43.756269129500964
1775,49.35390249131737
1776,40.957326563582996
1777,46.55508962510643
1778,54.148156794295886
1779,51.34933629869042
1780,48.55051580308495
1781,45.75169530747948
1782,53.34488454698143
1783,50.546071680770496
1784,42.14949575303612
1785,47.74712911485253
1786,39.35066762803612
1787,44.94830861924706
1788,52.54150930284081
1789,49.74268880723534
1790,41.34610525010643
1791,46.94386831162987
1792,38.547292383895496
1793,44.1449257457119
1794,57.65955892442284
1795,54.86073079942284
1796,52.0617958628994
1797,49.26297536729393
1798,56.856042536483386
1799,54.05722967027245
1800,45.66076818345604
1801,40.063134821639636
1802,51.25853124497948
1803,37.264184626327136
1804,42.861947687850574
1805,48.45958867906151
1806,56.052777918563464
1807,53.253957422957996
1808,44.85750356553612
1809,39.25974050401268
1810,50.45502248643456
1811,36.460920008407214
1812,42.05856099961815
1813,47.65620199082909
1814,55.24939504502831
1815,52.45057454942284
1816,44.053998621688464
1817,49.6517616832119
1818,41.255300196395496
1819,46.85281911729393
1820,52.25494161485253
1821,49.45612874864159
1822,46.65718618272362
1823,51.451440485702136
1824,48.65274206040917
1825,45.8539215648037
1826,43.05497899888573
1827,50.64816823838768
1828,47.849355372176746
1829,45.05053487657128
1830,42.25171438096581
1831,49.84479299424706
1832,47.04597249864159
1833,38.64951101182518
1834,44.24715200303612
1835,35.850698145614246
1836,41.44820943711815
1837,54.96270528672753
1838,52.16401449082909
1839,43.767438563094714
1840,49.36506429551659
1841,40.968495997176746
1842,46.56625142930565
1843,54.159318598495105
1844,51.360498102889636
1845,48.5616852366787
1846,45.7628571116787
1847,53.35605398057518
1848,50.557241114364246
1849,42.16065755723534
1850,47.758290919051746
1851,39.36183706162987
1852,44.95947805284081
1853,52.55267110704003
1854,49.75385061143456
1855,41.35727468370018
1856,46.95503774522362
1857,38.558454188094714
1858,44.15608754991112
1859,57.67072072862206
1860,54.87190023301659
1861,52.07296529649315
1862,49.27414480088768
1863,56.867211970077136
1864,54.06839147447167
1865,45.67193761704979
1866,40.074296625838855
1867,51.26970067857323
1868,37.275354059920886
1869,42.873117121444324
1870,48.47075811265526
1871,56.063947352157214
1872,53.265126856551746
1873,44.86867299912987
1874,39.27090993760643
1875,50.46619192002831
1876,36.472089442000964
1877,42.0697304332119
1878,47.66737142442284
1879,55.26056447862206
1880,52.46174398301659
1881,44.065168055282214
1882,49.66293111680565
1883,41.266469629989246
1884,46.86398855088768
1885,52.26611104844628
1886,49.46729055284081
1887,46.66834798692284
1888,51.462602289901355
1889,48.663903864608386
1890,45.86508336900292
1891,43.06614080308495
1892,50.65933767198143
1893,47.860517176375964
1894,45.061696680770496
1895,42.26288381455956
1896,49.85595479844628
1897,47.05713430284081
1898,38.66068044541893
1899,44.25832143662987
1900,35.861859949813464
1901,41.4593788707119
1902,54.97387472032128
1903,52.17517629502831
1904,43.778607996688464
1905,49.37623372911034
1906,40.979657801375964
1907,46.5774208628994
1908,54.170480402694324
1909,51.371667536483386
1910,48.57284704087792
1911,45.77402654527245
1912,53.36722341416893
1913,50.568402918563464
1914,42.17181936143456
1915,47.769460352645496
1916,39.37300649522362
1917,44.97063985704003
1918,52.563832911239246
1919,49.76502004502831
1920,41.36844411729393
1921,46.96619954942284
1922,38.56961599229393
1923,44.16725698350487
1924,57.68189016221581
1925,54.88306966661034
1926,52.08412710069237
1927,49.2853066050869
1928,56.878381403670886
1929,54.07956090806542
1930,45.68309942124901
1931,40.085466059432605
1932,51.28086248277245
1933,37.286523493514636
1934,42.884286555038074
1935,48.48191991685448
1936,56.07510915635643
1937,53.276288660750964
1938,44.87983480332909
1939,39.28207174180565
1940,50.47735372422753
1941,36.48325124620018
1942,42.08089223741112
1943,47.67853322862206
1944,55.27172628282128
1945,52.47290578721581
1946,44.07632985948143
1947,49.67409292100487
1948,41.277631434188464
1949,46.8751503550869
1950,52.355764063582996
1951,49.55682149766503
1952,46.75800100205956
1953,51.55225911973534
1954,48.75343862412987
1955,45.9547401988369
1956,43.15579763291893
1957,50.74899068711815
1958,47.95004812120018
1959,45.151227625594714
1960,42.352529200301746
1961,49.945600184188464
1962,47.14678731797753
1963,38.75020376084862
1964,44.34796682237206
1965,35.95151296495018
1966,41.54902425645409
1967,55.063642176375964
1968,52.26470723985253
1969,43.86813131211815
1970,49.46587911485253
1971,41.06931081651268
1972,46.66706624864159
1973,54.26026693223534
1974,51.46144643662987
1975,48.6626259410244
1976,45.86368337510643
1977,53.45686879991112
1978,50.65793386338768
1979,42.26148000596581
1980,47.859235438094714
1981,39.46265188096581
1982,45.060414942489246
1983,52.653493555770496
1984,49.85467306016503
1985,41.45821157334862
1986,47.05585256455956
1987,38.65939870713768
1988,44.25690999864159
1989,57.77154317735253
1990,54.972585352645496
1991,52.17378774522362
1992,49.37495199082909
1993,56.96816030381737
1994,54.16932454942284
1995,45.77276388047753
1996,40.17500081895409
1997,51.370526942000964
1998,37.37628713487206
1999,42.973928126082996
2000,48.57156911729393
2001,56.16475454209862
2002,53.36593404649315
2003,44.96937337754784
2004,39.3717323863369
2005,50.567121180282214
2006,36.57277456162987
2007,42.17053762315331
2008,47.768300684676746
2009,55.361371668563464
2010,52.562551172957996
2011,44.16611257432518
2012,49.76375356553612
2013,41.36727681993065
2014,46.96491781114159
2015,52.366925867782214
2016,49.567983301864246
2017,46.76916280625878
2018,51.56342092393456
2019,48.76460042832909
2020,45.96590963243065
2021,43.16696706651268
2022,50.76015249131737
2023,47.9612099253994
2024,45.16238942979393
2025,42.363698633895496
2026,49.95676198838768
2027,47.157949122176746
2028,38.76137319444237
2029,44.35913625596581
2030,35.9626747691494
2031,41.56019369004784
2032,55.074811609969714
2033,52.275869044051746
2034,43.8793007457119
2035,49.47704854844628
2036,41.0804726207119
2037,46.67823568223534
2038,54.27142873643456
2039,51.47260824082909
2040,48.67379537461815
2041,45.87484517930565
2042,53.46803823350487
2043,50.66910329698143
2044,42.27264181016503
2045,47.87039724229393
2046,39.47382131455956
2047,45.071584376082996
2048,52.664655359969714
2049,49.865834864364246
2050,41.46932581304131
2051,47.06702199815331
2052,38.6705605113369
2053,44.26807180284081
2054,57.78271261094628
2055,54.983754786239246
2056,52.18494954942284
2057,49.38611379502831
2058,56.97932973741112
2059,54.18049398301659
2060,45.783925684676746
2061,40.18617025254784
2062,51.38168874620018
2063,37.38745656846581
2064,42.985097559676746
2065,48.58273092149315
2066,56.17591634629784
2067,53.37709585069237
2068,44.98053518174706
2069,39.38289419053612
2070,50.57828298448143
2071,36.58393636582909
2072,42.18169942735253
2073,47.779462488875964
2074,55.37253347276268
2075,52.573712977157214
2076,44.1772743785244
2077,49.77491536973534
2078,41.37843862412987
2079,46.97607961534081
2080,52.378095301375964
2081,49.579152735457996
2082,46.78033223985253
2083,51.57459035752831
2084,48.77576986192284
2085,45.97707143662987
2086,43.1781288707119
2087,50.77132192491112
2088,47.97237935899315
2089,45.17355886338768
2090,42.374860438094714
2091,49.96793142198143
2092,47.169118555770496
2093,38.77254262803612
2094,44.37029806016503
2095,35.97384420274315
2096,41.57135549424706
2097,55.085981043563464
2098,52.287038477645496
2099,43.89046254991112
2100,49.48821798204003
2101,41.09164205430565
2102,46.68939748643456
2103,54.28259054063378
2104,51.48377767442284
2105,48.68495717881737
2106,45.8860146128994
2107,53.47920766709862
2108,50.68026510118065
2109,42.283803614364246
2110,47.88156667588768
2111,39.48499074815331
2112,45.082746180282214
2113,52.67581716416893
2114,49.877004297957996
2115,41.48055044053612
2116,47.07818380235253
2117,38.68172231553612
2118,44.27924123643456
2119,57.793874415145496
2120,54.994916590438464
2121,52.19611898301659
2122,49.39728322862206
2123,56.99049154161034
2124,54.19165578721581
2125,45.795095118270496
2126,40.19733205674706
2127,51.39285817979393
2128,37.39861837266503
2129,42.996259363875964
2130,48.5939003550869
2131,56.18708577989159
2132,53.38826528428612
2133,44.99170461534081
2134,39.39406362412987
2135,50.58945241807518
2136,36.59510579942284
2137,42.19286886094628
2138,47.790631922469714
2139,55.38370290635643
2140,52.584882410750964
2141,44.18844381211815
2142,49.78608480332909
2143,41.38960805772362
2144,46.98724904893456
2145,52.46774068711815
2146,49.668805750594714
2147,46.869985254989246
2148,51.66436544297753
2149,48.86554494737206
2150,46.06660238145409
2151,43.26778188584862
2152,50.86084524034081
2153,48.06215444444237
2154,45.2633339488369
2155,42.46451345323143
2156,50.05757680772362
2157,47.25876394151268
2158,38.86218801377831
2159,44.459943445907214
2160,36.06336751817284
2161,41.66100850938378
2162,55.17562642930565
2163,52.37668386338768
2164,43.98023000596581
2165,49.577863367782214
2166,41.1811806285244
2167,46.77905050157128
2168,54.372243555770496
2169,51.57342306016503
2170,48.77448812364159
2171,45.97567525743065
2172,53.56885305284081
2173,50.77002492784081
2174,42.373456629500964
2175,47.97121206162987
2176,39.57440725205956
2177,45.172414454207996
2178,52.76547017930565
2179,49.96675649522362
2180,41.57007375596581
2181,47.167836817489246
2182,38.7712685191494
2183,44.368886622176746
2184,57.88351980088768
2185,55.084577234969714
2186,52.28588643907128
2187,49.48694387315331
2188,57.08013692735253
2189,54.28131643174706
2190,45.88474050401268
2191,40.287099512801746
2192,51.48238149522362
2193,37.48803487657128
2194,43.085920008407214
2195,48.68356099961815
2196,56.27673116563378
2197,53.47792592881737
2198,45.081350001082996
2199,39.48370900987206
2200,50.67909780381737
2201,36.68488851426659
2202,42.28252950547753
2203,47.880292567000964
2204,55.47348562120018
2205,52.67464986680565
2206,44.27821126817284
2207,49.87573018907128
2208,41.47914663194237
2209,47.07678762315331
2210,52.4789101207119
2211,49.67996755479393
2212,46.881147059188464
2213,51.675527247176746
2214,48.87670675157128
2215,46.07776418565331
2216,43.27894369004784
2217,50.87200704454003
2218,48.07331624864159
2219,45.27449575303612
2220,42.47568288682518
2221,50.06873861192284
2222,47.2699257457119
2223,38.87335744737206
2224,44.47110525010643
2225,36.07453695176659
2226,41.672170313582996
2227,55.1867958628994
2228,52.38785329698143
2229,43.99139181016503
2230,49.589032801375964
2231,41.19234243272362
2232,46.790212305770496
2233,54.383405359969714
2234,51.58459249375878
2235,48.78564992784081
2236,45.9868446910244
2237,53.58002248643456
2238,50.78118673204003
2239,42.38461843370018
2240,47.98238149522362
2241,39.58557668565331
2242,45.183576258407214
2243,52.77663198350487
2244,49.97792592881737
2245,41.58124318955956
2246,47.178998621688464
2247,38.78243032334862
2248,44.380056055770496
2249,57.89468923448143
2250,55.095746668563464
2251,52.297048243270496
2252,49.49810567735253
2253,57.09130636094628
2254,54.29248586534081
2255,45.8959023082119
2256,40.298268946395496
2257,51.49354329942284
2258,37.49920431016503
2259,43.097089442000964
2260,48.69472280381737
2261,56.287892969832996
2262,53.48908773301659
2263,45.092511805282214
2264,39.49487081407128
2265,50.69025960801659
2266,36.69605031846581
2267,42.293691309676746
2268,47.89145437120018
2269,55.4846474253994
2270,52.68581167100487
2271,44.28937307237206
2272,49.886891993270496
2273,41.49030843614159
2274,47.08794942735253
2275,52.49007955430565
2276,49.69113698838768
2277,46.892316492782214
2278,51.686696680770496
2279,48.88787618516503
2280,46.08893361924706
2281,43.29011312364159
2282,50.88317647813378
2283,48.08448568223534
2284,45.28566518662987
2285,42.4868446910244
2286,50.07990804551659
2287,47.28109517930565
2288,38.88451925157128
2289,44.48227468370018
2290,36.08569875596581
2291,41.683339747176746
2292,55.19795766709862
2293,52.39901510118065
2294,44.00256124375878
2295,49.600202234969714
2296,41.20351186631737
2297,46.801381739364246
2298,54.394574793563464
2299,51.59576192735253
2300,48.79681936143456
2301,45.99801412461815
2302,53.59118429063378
2303,50.79235616563378
2304,42.39578786729393
2305,47.99355092881737
2306,39.59673848985253
2307,45.194745692000964
2308,52.78780141709862
2309,49.98909536241112
2310,41.59240499375878
2311,47.190168055282214
2312,38.79359975694237
2313,44.391225489364246
2314,57.90585103868065
2315,55.10690847276268
2316,52.308217676864246
2317,49.50927511094628
2318,57.102468165145496
2319,54.30364766954003
2320,45.90707174180565
2321,40.309430750594714
2322,51.50471273301659
2323,37.510366114364246
2324,43.10825124620018
2325,48.70589223741112
2326,56.299062403426746
2327,53.50025716661034
2328,45.103681238875964
2329,39.50604024766503
2330,50.70142904161034
2331,36.70721975205956
2332,42.304860743270496
2333,47.90262380479393
2334,55.49581685899315
2335,52.69698110459862
2336,44.30054250596581
2337,49.898061426864246
2338,41.50147786973534
2339,47.09911886094628
2340,52.57984701036034
2341,49.7807900035244
2342,46.98196950791893
2343,51.77625611661492
2344,48.977643641219714
2345,46.17858663438378
2346,43.37976613877831
2347,50.97281423448143
2348,48.174001368270496
2349,45.37544027207909
2350,42.57637563584862
2351,50.16967550157128
2352,47.37061086534081
2353,38.974172266707996
2354,44.57204213975487
2355,36.17559591172753
2356,41.772992762313464
2357,55.28748098252831
2358,52.48866048692284
2359,44.09197774766503
2360,49.68961110948143
2361,41.29315725205956
2362,46.8910194957119
2363,54.48409810899315
2364,51.685285242782214
2365,48.88647237657128
2366,46.08740011094628
2367,53.680707606063464
2368,50.881887110457996
2369,42.48520437120018
2370,48.08307424424706
2371,39.68661275743065
2372,45.28424611924706
2373,52.87732473252831
2374,50.07851186631737
2375,41.682050379500964
2376,47.27992788194237
2377,38.883229883895496
2378,44.48087087510643
2379,57.9956337535244
2380,55.19655385850487
2381,52.397748621688464
2382,49.599164637313464
2383,57.19199148057518
2384,54.393415125594714
2385,45.99671712754784
2386,40.399091395125964
2387,51.59435811875878
2388,37.60025564073143
2389,43.19789663194237
2390,48.79552999375878
2391,56.38882985948143
2392,53.589772852645496
2393,45.19333425401268
2394,39.595693262801746
2395,50.79120412705956
2396,36.797109278426746
2397,42.39450612901268
2398,47.99214712022362
2399,55.585439356551746
2400,52.78664174912987
2401,44.389943751082996
2402,49.98781362412987
2403,41.591359766707996
2404,47.18900075791893
2405,52.59101644395409
2406,49.79195180772362
2407,46.99313131211815
2408,51.7873818003994
2409,48.988813074813464
2410,46.189748438582996
2411,43.39092794297753
2412,50.98398366807518
2413,48.185163172469714
2414,45.38660207627831
2415,42.58753744004784
2416,50.18084493516503
2417,47.38178029893456
2418,38.985341700301746
2419,44.58320394395409
2420,36.18676534532128
2421,41.78415456651268
2422,55.29864278672753
2423,52.49982992051659
2424,44.103139551864246
2425,49.70078054307518
2426,41.30431905625878
2427,46.90218892930565
2428,54.4952675425869
2429,51.69644704698143
2430,48.89764181016503
2431,46.098561915145496
2432,53.69186941026268
2433,50.893056544051746
2434,42.49637380479393
2435,48.09423604844628
2436,39.69777456162987
2437,45.29541555284081
2438,52.88849416612206
2439,50.08967367051659
2440,41.69321218370018
2441,47.29109731553612
2442,38.894399317489246
2443,44.49203267930565
2444,58.00680318711815
2445,55.20771566270409
2446,52.408918055282214
2447,49.61032644151268
2448,57.2031532847744
2449,54.404584559188464
2450,46.00787893174706
2451,40.410260828719714
2452,51.605519922957996
2453,37.61141744493065
2454,43.20905843614159
2455,48.80669942735253
2456,56.39999166368065
2457,53.600942286239246
2458,45.20450368760643
2459,39.606862696395496
2460,50.80237356065331
2461,36.808271082625964
2462,42.4056679332119
2463,48.00330892442284
2464,55.596608790145496
2465,52.79780355332909
2466,44.401105555282214
2467,49.99897542832909
2468,41.602529200301746
2469,47.20017019151268
2470,52.60217824815331
2471,49.80311361192284
2472,47.0043007457119
2473,51.79854360459862
2474,48.999982508407214
2475,46.200917872176746
2476,43.40209737657128
2477,50.9951454722744
2478,48.19632497666893
2479,45.39777150987206
2480,42.59870687364159
2481,50.192006739364246
2482,47.39294973252831
2483,38.996503504500964
2484,44.59437337754784
2485,36.197927149520496
2486,41.79532400010643
2487,55.30981222032128
2488,52.51099172471581
2489,44.114301356063464
2490,49.7119423472744
2491,41.31548848985253
2492,46.9133583628994
2493,54.50642934678612
2494,51.70760885118065
2495,48.90881124375878
2496,46.109723719344714
2497,53.70303884385643
2498,50.904225977645496
2499,42.50753560899315
2500,48.105397852645496
2501,39.70894399522362
2502,45.30658498643456
2503,52.89965597032128
2504,50.10083547471581
2505,41.70438161729393
2506,47.30226674912987
2507,38.905561121688464
2508,44.50319448350487
2509,58.01796499131737
2510,55.21888509629784
2511,52.420087488875964
2512,49.6214882457119
2513,57.21432271836815
2514,54.41574636338768
2515,46.01904073594628
2516,40.42142263291893
2517,51.616681727157214
2518,37.6225868785244
2519,43.22022786973534
2520,48.81786886094628
2521,56.41115346787987
2522,53.612111719832996
2523,45.21567312120018
2524,39.618032129989246
2525,50.81354299424706
2526,36.81943288682518
2527,42.41682973741112
2528,48.01447072862206
2529,55.607778223739246
2530,52.80896535752831
2531,44.41226735948143
2532,50.01013723252831
2533,41.613698633895496
2534,47.21133962510643
2535,56.58777395127831
2536,53.78895345567284
2537,50.9901405894619
2538,55.78462758897362
2539,52.98557058213768
2540,50.186750086532214
2541,47.38794484971581
2542,54.98123708604393
2543,52.182424219832996
2544,49.383351954207996
2545,46.58479085801659
2546,54.17761007188378
2547,51.37903371690331
2548,42.98257985948143
2549,48.58022085069237
2550,40.18353048204003
2551,45.78116384385643
2552,59.29566732286034
2553,56.49658742784081
2554,48.100141199813464
2555,53.6980263316494
2556,45.30158773301659
2557,50.89920583604393
2558,58.49228444932518
2559,55.69344869493065
2560,52.894399317489246
2561,50.09582296250878
2562,57.689138087020496
2563,54.890058192000964
2564,46.49361959336815
2565,52.09125295518456
2566,43.69478383897362
2567,49.29241720079003
2568,56.88551107286034
2569,54.08691945909081
2570,45.690236719832996
2571,51.2878700816494
2572,42.891400965438464
2573,48.48903432725487
2574,62.00356069444237
2575,59.2047401988369
2576,56.40616384385643
2577,53.607099207625964
2578,61.20040670274315
2579,58.401357325301746
2580,50.00488057969628
2581,44.40726247666893
2582,55.602521570907214
2583,41.608441981063464
2584,47.2060829722744
2585,52.80396047471581
2586,60.39700857041893
2587,57.598188074813464
2588,49.20174947618065
2589,43.604108484969714
2590,54.79913106797753
2591,40.805043848739246
2592,46.40268483995018
2593,52.00056997178612
2594,59.59362569688378
2595,56.79480520127831
2596,48.39835134385643
2597,53.99599233506737
2598,45.59930196641503
2599,51.1969276988369
2600,56.59894338487206
2601,53.80012288926659
2602,51.00131002305565
2603,55.79579702256737
2604,52.99674001573143
2605,50.197919520125964
2606,47.39910665391503
2607,54.99240651963768
2608,52.193586024032214
2609,49.394521387801746
2610,46.59595266221581
2611,54.18877950547753
2612,51.39020315049706
2613,42.99374929307518
2614,48.59138265489159
2615,40.194692286239246
2616,45.79232564805565
2617,59.30682912705956
2618,56.50774923204003
2619,48.111310633407214
2620,53.70919576524315
2621,45.31274953721581
2622,50.91037526963768
2623,58.5034462535244
2624,55.7046181285244
2625,52.905568751082996
2626,50.10699239610253
2627,57.700299891219714
2628,54.901227625594714
2629,46.50478139756737
2630,52.10242238877831
2631,43.70594564317284
2632,49.30358663438378
2633,56.89667287705956
2634,54.09808889268456
