,congestion
1363,18.34553051335812
1364,35.44494156587916
1365,50.11926351925993
1366,40.213672969063566
1367,53.00489520861475
1368,29.325737803655596
1369,69.995186409206
1370,60.040531549443095
1371,44.872720871045956
1372,46.80078741634592
1373,55.49068634827974
1374,57.85697383001411
1375,38.08348740928088
1376,31.00907264333764
1377,33.77495972803452
1378,34.60372459135076
1379,60.58742184299624
1380,30.039287198629957
1381,38.64939307712187
1382,55.7247224621494
1383,52.36392474752924
1384,59.318871666525595
1385,38.06695723533038
1386,40.5619172827751
1387,39.01470082948076
1388,56.68228549999111
1389,51.72547503805584
1390,53.37613099457208
1391,59.13510523060712
1392,63.424351562150804
1393,49.01723461183157
1394,44.12580761239713
1395,56.770383995299426
1396,53.51967732839489
1397,58.58039064653893
1398,38.01237775810335
1399,64.23571420464135
1400,46.972268348373795
1401,59.51391650191064
1402,39.40668991779454
1403,41.57732449446616
1404,59.834812614874
1405,68.91755668192827
1406,51.630468319513014
1407,71.66560827936412
1408,66.13960458455614
1409,35.69630428908009
1410,20.74850496154251
1411,28.07579029486308
1412,36.38273071087107
1413,31.55697626613628
1414,48.36826002478304
1415,46.43946785223606
1416,55.13492793996595
1417,51.598340481722815
1418,40.50769515937735
1419,21.794403440845976
1420,57.36186950494943
1421,38.53191903497991
1422,55.61132545945718
1423,64.65492872061132
1424,43.437415627547495
1425,56.48654415579743
1426,32.27977485104225
1427,67.0222475618799
1428,19.863433605048577
1429,40.8115816196147
1430,49.73212509380804
1431,39.449891658057986
1432,51.89861845279832
1433,29.26094765397707
1434,70.79726418758466
1435,62.1006636527124
1436,43.58588855964963
1437,46.83919605324911
1438,57.41688882510132
1439,59.271803120221904
1440,38.707268242166904
1441,31.37749696188596
1442,34.48628984561227
1443,34.52345401942198
1444,60.604693879137926
1445,30.7648497549239
1446,39.64290203181945
1447,52.830169599648954
1448,51.341358893995746
1449,62.92727090513384
1450,42.236441711487295
1451,39.395562505348465
1452,39.87615075850459
1453,59.84092744652229
1454,53.721385839703125
1455,56.96693309313323
1456,60.34139477462497
1457,68.53024373905886
1458,50.87321132893992
1459,50.128145664910235
1460,61.3262534585807
1461,55.98072363226792
1462,61.7962793775326
1463,43.021666492753496
1464,68.99386459214193
1465,46.63058714789322
1466,62.63207529752748
1467,40.752937164817396
1468,42.2493174996942
1469,59.76195846617776
1470,68.27316359259318
1471,51.26170111126234
1472,73.606497288177
1473,68.33571422272989
1474,35.56376177098341
1475,20.379130885516442
1476,27.709024545593614
1477,37.18822564091546
1478,31.268859184407
1479,48.23736122076179
1480,48.95068472744464
1481,59.60898015740685
1482,54.927576229464634
1483,38.839955271714445
1484,23.36233095367637
1485,62.741351854140376
1486,37.21160211463691
1487,56.69142665020917
1488,69.11350688106035
1489,48.009459375845
1490,57.433373191661815
1491,41.61967545179823
1492,67.1482424474642
1493,23.450532460368848
1494,43.64396919188104
1495,48.58550405446376
1496,39.19497605825853
1497,51.75067573335528
1498,29.191682034780385
1499,69.95997500256179
1500,61.090556320507375
1501,42.57581430892208
1502,47.03241378245713
1503,58.04330396941331
1504,61.35462233492869
1505,39.30173341003436
1506,33.34202793829658
1507,34.97576831956588
1508,35.23464306506561
1509,59.9190440863849
1510,31.532832405835133
1511,40.74417943724852
1512,57.187101291233695
1513,53.469634482503004
1514,62.526834349489164
1515,41.81004960353057
1516,41.42368580211185
1517,39.52621735475286
1518,61.16725927605805
1519,52.90443995182686
1520,58.97064053548566
1521,61.6212048433208
1522,70.86435964379912
1523,52.33529554588353
1524,44.80047684123471
1525,63.947467462479565
1526,57.00123498899063
1527,58.79264154583791
1528,41.77928145066595
1529,70.07852065535415
1530,46.331822819080955
1531,65.4461553365157
1532,40.124108129954735
1533,44.21624227340597
1534,58.32488066815627
1535,69.39232717879912
1536,51.56719136880353
1537,73.92574217420413
1538,66.93766146419499
1539,35.840156101034324
1540,21.38307065469695
1541,27.79242960444528
1542,36.66455676065813
1543,31.066689677357218
1544,48.164706031327626
1545,48.46272512598508
1546,59.242618707829514
1547,55.29520151529229
1548,39.409904468346085
1549,23.462659743236586
1550,62.73854424213293
1551,32.612394727463894
1552,57.06352791420862
1553,69.5982058256733
1554,50.863234353911835
1555,60.981763927596
1556,47.65347859202068
1557,68.08906386176578
1558,23.31489501170939
1559,44.646660885054466
1560,49.574400302154984
1561,39.71380187610109
1562,49.61151239890697
1563,27.148843603726654
1564,70.69731821292476
1565,62.39880441134632
1566,42.89493669177321
1567,47.97318884597878
1568,57.32174942862362
1569,61.310751567012936
1570,38.55194756731115
1571,31.48982876606731
1572,32.935454591167705
1573,33.67823283193963
1574,62.67871307718684
1575,33.185355777674175
1576,41.54614190799099
1577,55.61947566405111
1578,51.947989786449
1579,59.128148247022665
1580,41.04800241739036
1581,42.89639825772962
1582,37.011619138895334
1583,61.39480999537447
1584,51.242459461243534
1585,55.32573037772399
1586,59.23560463578975
1587,71.26103050694965
1588,54.08230884082954
1589,47.5437104944626
1590,64.37352187564014
1591,54.98840819877279
1592,58.92426653993202
1593,43.533073220533744
1594,70.93173218335285
1595,51.43183668252907
1596,66.55555280703966
1597,40.05438378492279
1598,44.644082628971724
1599,60.84103803185276
1600,68.36644544138585
1601,51.66166534599973
1602,73.6870456607298
1603,69.86730364932767
1604,35.16781992605749
1605,21.664475532348632
1606,26.838205614477868
1607,36.83698665869949
1608,29.27248027799637
1609,49.136162570840554
1610,45.59203944720549
1611,59.58276444483063
1612,58.848062764053935
1613,40.38602507752729
1614,22.849768429683316
1615,66.02578240371668
1616,27.528384107478992
1617,58.15161815203025
1618,73.40980153631675
1619,55.23724998673782
1620,63.792874910500785
1621,53.45067080480651
1622,69.55584917765647
1623,22.85022154579283
1624,44.547461642622316
1625,46.41545738527471
1626,38.78915014925571
1627,48.3244041217498
1628,27.94210721601527
1629,69.63058730906906
1630,61.67792651378372
1631,42.31590780379591
1632,48.3386167202456
1633,56.014968033136014
1634,59.4334865927419
1635,37.522160605026315
1636,31.169439077653138
1637,33.92749010374957
1638,34.99603051650807
1639,62.542284354155
1640,31.581585284708694
1641,40.35701263774074
1642,55.623015532083926
1643,53.4231678042926
1644,62.55322867953031
1645,40.18544476944569
1646,38.82751935936256
1647,37.780975717842026
1648,60.433129155273036
1649,47.63026851626626
1650,54.62041810314273
1651,58.93031430153525
1652,72.56377590118974
1653,52.98959295474644
1654,50.06700694557581
1655,62.669879360416665
1656,51.68828498376392
1657,60.96703205084779
1658,41.98462187175562
1659,71.78084996435597
1660,49.98409850600453
1661,64.88034484878729
1662,39.018542881600986
1663,44.21329070549014
1664,63.780219653017404
1665,69.25252431781804
1666,52.453353729990994
1667,73.87628066780822
1668,71.2855722289771
1669,36.00971374150778
1670,20.74413996107743
1671,24.359366397588975
1672,37.27672122881202
1673,30.33301167739557
1674,49.481677913313185
1675,48.1490685127882
1676,62.43726641209076
1677,57.75406773117804
1678,41.361371539545246
1679,23.62259731218308
1680,66.70790676241913
1681,28.157837764029722
1682,57.90951373026567
1683,73.04595145878754
1684,53.71493832173107
1685,63.54837778427237
1686,54.63217282118204
1687,69.46765692577755
1688,24.139646043588037
1689,46.76512915500793
1690,48.00293743414665
1691,36.496955428725684
1692,52.72620104384134
1693,27.139331539746607
1694,69.34108880342508
1695,60.97431674271364
1696,39.27602078763068
1697,47.33995773497638
1698,55.28261422148339
1699,59.348911458714696
1700,37.29210476788376
1701,31.32422779825412
1702,33.72346448618079
1703,33.72733080390201
1704,61.2235668503272
1705,29.22442464991902
1706,38.650349064197584
1707,53.79582650104167
1708,52.75389693065134
1709,60.94571757480138
1710,42.058524848187346
1711,37.41129104115404
1712,37.405410685923144
1713,60.09580186257041
1714,44.36936343357067
1715,55.43853238556622
1716,55.04968738158294
1717,69.35767564069393
1718,52.597797902968594
1719,50.19037528757143
1720,62.18862250345495
1721,52.91559729332923
1722,58.21362223950214
1723,40.986422330850104
1724,68.35965083021618
1725,51.2015897397771
1726,63.47293456908258
1727,37.37370001261931
1728,43.30093202488325
1729,61.91063509079248
1730,67.70194873416818
1731,51.44836504686486
1732,74.58207190645591
1733,69.43215941634374
1734,34.16592373545619
1735,23.636457954614944
1736,23.085237345901803
1737,36.067906754013464
1738,28.04326010630117
1739,48.409461263535576
1740,46.05081471067305
1741,62.67145034595812
1742,58.89693132168318
1743,41.22854356687961
1744,23.071326147085585
1745,65.49571016135778
1746,28.413819115181475
1747,57.75531922967923
1748,73.13764882156595
1749,50.40725242533568
1750,63.42324541421036
1751,55.68612432628383
1752,68.70153667701908
1753,21.144481151143907
1754,46.273227516133275
1755,48.77973967136244
1756,34.10644056059601
1757,48.12495336059097
1758,24.76174252956517
1759,68.01715279118514
1760,58.81889667839101
1761,37.98882279665549
1762,46.27193596325036
1763,55.84183966261536
1764,59.48087341210222
1765,36.674879238008565
1766,29.594244512153843
1767,32.51401088451169
1768,31.189111281799274
1769,58.36641607429823
1770,29.361788275065358
1771,36.21895955741395
1772,54.91010125852216
1773,55.67554698542152
1774,60.6716131772579
1775,37.4793074693373
1776,35.77067839176504
1777,35.918349605748446
1778,55.933969831440734
1779,44.817263295299014
1780,53.55312209680345
1781,52.79807616078418
1782,68.66898517360677
1783,51.13586257805892
1784,47.844884252545945
1785,60.199536856210074
1786,51.04294210395484
1787,57.02967381895845
1788,40.936687906233445
1789,62.40393722658138
1790,50.09190577800038
1791,60.68246905030875
1792,35.81291225390062
1793,39.63205065661194
1794,62.14419470257441
1795,66.72435108226479
1796,50.11778846236399
1797,73.27863855684778
1798,68.9122311150178
1799,33.112078866810016
1800,20.213569618121525
1801,26.379604465390063
1802,34.27893416628291
1803,29.2245871251922
1804,47.36366453672903
1805,45.655172690421544
1806,60.86389110665499
1807,56.063307902211534
1808,39.36236773185399
1809,23.014518211469635
1810,62.932175087286524
1811,30.677867095446118
1812,56.534279158941736
1813,69.75863782975
1814,47.076567997373886
1815,59.260416416172966
1816,43.983236738861564
1817,66.65581169118117
1818,21.312688208432576
1819,41.389758593865885
1820,48.11181727379626
1821,38.00248456262674
1822,45.266693478699764
1823,25.57736257087076
1824,68.19432229621039
1825,59.30449465849198
1826,41.672224321729914
1827,45.222401717851575
1828,56.47805622703362
1829,58.56036343357813
1830,35.947800368599445
1831,29.173018940766298
1832,31.791323374815434
1833,31.614220476205666
1834,58.78951860056712
1835,29.647209330718518
1836,35.21848369010746
1837,55.48717679102943
1838,55.15459280408483
1839,57.376226924702195
1840,39.25904892289379
1841,36.41653686277575
1842,36.31494714735322
1843,56.092580656378246
1844,46.65288003218703
1845,52.26578200988658
1846,54.62426596321455
1847,68.02259563814938
1848,48.978009727832685
1849,44.57900177248003
1850,62.068562519925464
1851,47.776241605739855
1852,59.136942265192694
1853,40.936773624591645
1854,63.11950233710637
1855,47.473478486138326
1856,59.51595272321592
1857,32.61721117874072
1858,40.185432813876474
1859,59.125667940951814
1860,68.00538772226056
1861,49.464847678600485
1862,72.62078531103013
1863,69.64380935161603
1864,33.522383945078964
1865,20.652844766724186
1866,26.06458379168229
1867,34.4351425388714
1868,30.93627416179008
1869,47.07469871858643
1870,48.28080906734383
1871,60.05505749967065
1872,55.994587462708
1873,38.017885882945095
1874,22.39585961992388
1875,60.94087194551248
1876,29.29310513757965
1877,55.41537932891793
1878,69.45266609746749
1879,45.83076821747507
1880,59.10207570743129
1881,40.45068857341391
1882,66.44454067039844
1883,19.127184997382287
1884,41.080631110147024
1885,50.65447745390354
1886,38.393412994151355
1887,48.143731909013056
1888,23.696531604369277
1889,67.59556260448738
1890,58.03151964410618
1891,40.67975466463133
1892,45.60315666159502
1893,55.46822121020305
1894,57.63987501990482
1895,35.62265957691957
1896,29.26274686734533
1897,32.19840536261154
1898,31.86649859771439
1899,57.84637291659482
1900,29.99220076704396
1901,35.07185765508867
1902,52.980120005404814
1903,50.64619891080169
1904,56.71132695625562
1905,38.47974352685509
1906,40.67090480606697
1907,36.887132261901556
1908,54.59820256665387
1909,44.80396492106762
1910,52.19890247453996
1911,54.84884371334614
1912,69.45377391234808
1913,48.20048544234698
1914,45.15841156354797
1915,60.51546089697359
1916,52.1552429655661
1917,59.866978718704054
1918,42.02519876734844
1919,63.95038044144866
1920,49.95126044671852
1921,58.69458094661515
1922,34.95239812007132
1923,39.503876233703785
1924,60.792769587380185
1925,67.52874324865414
1926,48.819122075874375
1927,74.31881130855014
1928,67.93585645960597
1929,33.61409004249381
1930,20.386263630955366
1931,27.133236263617466
1932,35.04383835171249
1933,30.886241322317144
1934,46.47795932729065
1935,47.58685016805521
1936,59.65885590853502
1937,56.42769329183403
1938,37.94545925280115
1939,24.84905181806021
1940,62.80449526404547
1941,24.7711210642127
1942,54.58701893833923
1943,69.70778931351727
1944,49.500668153253926
1945,58.18361384958917
1946,31.97994745336098
1947,66.13483859303412
1948,18.244451254046492
1949,41.292821489345
1950,49.52523652397676
1951,33.97006307247357
1952,47.891069187755576
1953,23.530437605474045
1954,67.51670256388273
1955,59.63891359231117
1956,40.82910809586052
1957,45.54276628985001
1958,54.41644124318613
1959,57.800676514883165
1960,36.38572525941179
1961,28.904399272108822
1962,31.656777525929574
1963,32.058880949738715
1964,58.581193055343945
1965,29.754009630182207
1966,35.778529165926486
1967,53.60060385202888
1968,52.09121049555005
1969,57.25960089949179
1970,37.830125272290154
1971,41.012129812592825
1972,36.24994532955542
1973,54.32080671613336
1974,43.25027555206681
1975,53.433636100184174
1976,55.178075332628254
1977,67.75756232867855
1978,47.580028743174104
1979,46.78416319092237
1980,61.26527102456142
1981,54.1648705245278
1982,59.964188787299555
1983,37.715316959896214
1984,62.869778609522704
1985,49.40905730708876
1986,59.808240914179116
1987,43.06948243141224
1988,39.432347038844775
1989,61.48504403867676
1990,67.22712277735455
1991,48.897987639395936
1992,72.96868888208674
1993,72.36345081576916
1994,32.18976507273611
1995,20.752672862787826
1996,27.307005593350667
1997,33.95110702658686
1998,35.422116239221154
1999,46.992884131539896
2000,47.59660800299176
2001,60.44332037796439
2002,55.08217585264134
2003,37.33101082046535
2004,25.48951963868077
2005,61.9651468309783
2006,27.535648521876347
2007,54.014199583518774
2008,68.03138365856803
2009,42.450370129537376
2010,56.45213646246934
2011,28.33162682737441
2012,65.87214339468366
2013,18.47904301496886
2014,38.870547014476955
2015,46.71628386522249
2016,32.11364102829558
2017,46.414166809757845
2018,23.832794465938612
2019,65.99782784275534
2020,57.654991290812625
2021,38.84846165864158
2022,47.20800186382503
2023,54.81607007899652
2024,58.73309052618487
2025,35.89974297289373
2026,27.18102568407346
2027,31.196918272715493
2028,32.40168083803583
2029,59.01567997870228
2030,28.521548764816625
2031,36.09023011626101
2032,53.13437335916258
2033,51.47436376843939
2034,56.886375141454735
2035,35.52453221614137
2036,40.54145485972788
2037,36.89399852949692
2038,53.68875349032168
2039,47.442267104257255
2040,54.55488480740043
2041,52.60768374853211
2042,66.4985691427922
2043,50.93119619908847
2044,46.654493915768754
2045,61.69210369855149
2046,57.51595858771451
2047,60.67617720683863
2048,37.69096538239316
2049,62.04657469761603
2050,50.04993482349928
2051,60.52890405841115
2052,39.76211781387746
2053,40.31276721383425
2054,60.82974506615946
2055,67.2111461313373
2056,48.88494506250833
2057,72.28277499699843
2058,69.33783545272676
2059,31.13492977377809
2060,20.331582168862354
2061,25.251052582969578
2062,33.61873314193784
2063,35.524567380949264
2064,47.085519041760236
2065,47.403827905175575
2066,61.15093125446907
2067,54.94151389061791
2068,38.076326796967784
2069,24.0440605363545
2070,62.9885180056617
2071,27.89193709851034
2072,54.20186754151159
2073,69.29227668436076
2074,45.393152709476006
2075,56.867198581537565
2076,27.791467428183324
2077,67.76588493567556
2078,18.232682908258397
2079,39.05507555099486
2080,49.417576477044264
2081,34.31122738676936
2082,49.004620733163684
2083,24.27097401632473
2084,66.77641433725762
2085,58.560976717748545
2086,38.33690156863335
2087,45.39129952179145
2088,56.50890175771748
2089,58.595361644804015
2090,35.45255842246377
2091,26.362403219413437
2092,31.335144177838323
2093,32.42476208360969
2094,58.93178880118929
2095,27.98507218718845
2096,35.385996613317644
2097,53.11196153479827
2098,49.16230136631749
2099,56.76894651639288
2100,38.1328905632259
2101,34.42604401272873
2102,36.03714683707419
2103,54.86729405897992
2104,47.71766959176686
2105,54.49709196784602
2106,52.44854935612592
2107,66.20591507564187
2108,50.53944687517089
2109,46.80710392517891
2110,61.724644774931924
2111,57.75728942197781
2112,60.79778208456203
2113,37.23914579420628
2114,63.25683003186604
2115,52.82441252659008
2116,60.92044030221257
2117,37.320967207145486
2118,40.27468588331823
2119,61.39045918085395
2120,67.17330702592788
2121,46.598184022133495
2122,73.13018062884473
2123,69.23457833907769
2124,32.15251092959945
2125,20.302259206951923
2126,26.776407569022048
2127,33.09818399379361
2128,35.36966965142275
2129,47.49891203891853
2130,47.78550753635095
2131,60.54335265919467
2132,53.760911589694594
2133,37.37520663336859
2134,23.059106620244815
2135,61.911674569610376
2136,29.388329778398663
2137,54.36973757263276
2138,70.03142648398169
2139,45.537330875893254
2140,56.9274555095392
2141,27.84372698845297
2142,66.85132952931056
2143,18.022019706711745
2144,38.9685788352672
2145,48.59292071933835
2146,36.86090894071762
2147,45.18863727198386
2148,23.627353209184683
2149,67.64966816691519
2150,58.90912100925448
2151,41.46394451393013
2152,45.37047651288572
2153,56.041851026271814
2154,58.62374974626448
2155,35.56908956393346
2156,26.588952324697956
2157,32.265281442138836
2158,31.91544926137135
2159,61.14456610486786
2160,29.069255529327002
2161,38.94132624799761
2162,54.78507406558518
2163,53.066171730866266
2164,59.252372927951555
2165,37.87397776674943
2166,33.79434495315148
2167,36.09960010088028
2168,52.749435601510726
2169,49.21885600408528
2170,55.01649135748019
2171,58.33222903647595
2172,68.09281103809728
2173,52.15586486848788
2174,48.73505020831515
2175,64.22052093370199
2176,60.665482520611405
2177,62.66594951314205
2178,40.55479882380004
2179,65.06520288640289
2180,52.174426063409754
2181,64.0219875343769
2182,39.764295584971435
2183,41.567449531330205
2184,62.4285083034172
2185,67.67883079187253
2186,48.00068170695072
2187,74.3534576081873
2188,70.54999347521066
2189,32.922786860821134
2190,21.032530169330933
2191,27.01644919582519
2192,33.71979332006927
2193,31.353510886154293
2194,47.42552102803636
2195,47.87178280107467
2196,61.449270772521594
2197,57.4248946838982
2198,34.561227698992006
2199,23.84053480535169
2200,62.55292859162818
2201,29.315309206191287
2202,54.89920788313218
2203,70.47962688907874
2204,45.71398965197439
2205,57.29793513843472
2206,27.78565116539081
2207,68.72306742159319
2208,18.26223576998713
2209,40.57579328930641
2210,47.4877851596906
2211,35.03705145383275
2212,46.741535255433384
2213,23.585627603945063
2214,67.5549823335228
2215,58.9281687483874
2216,41.96448827200132
2217,46.49200863491621
2218,57.46288951271161
2219,61.070666760493054
2220,36.2771775930139
2221,28.341623293194413
2222,33.52995010826341
2223,32.14928658998731
2224,60.29401991082682
2225,28.33022170546728
2226,37.89586090299957
2227,53.81718349777141
2228,53.95652954754415
2229,61.09025558887613
2230,38.93642514658836
2231,35.67486443300661
2232,33.48706705169461
2233,56.169257476024896
2234,51.894502875042704
2235,54.46410755840682
2236,57.00239629830795
2237,68.6202501248224
2238,50.20843129709826
2239,49.03796735203263
2240,63.42316040399301
2241,58.82978524326647
2242,62.561321771428624
2243,39.98487009303497
2244,65.31031942656648
2245,53.15960097881126
2246,63.188467114000474
2247,39.11196761562498
2248,41.500322536681246
2249,62.15014279715106
2250,69.08261046326515
2251,47.360834669048245
2252,74.46935421422837
2253,70.77375412771575
2254,32.61863869444729
2255,21.23405763235629
2256,27.056135016881075
2257,33.67710973976696
2258,30.873378996706368
2259,47.2592613574126
2260,48.56490469589017
2261,62.69218807222005
2262,57.942028507406576
2263,34.43086825713927
2264,23.53838513240886
2265,62.04501950972704
2266,29.599486529264453
2267,54.67503597138907
2268,70.95617682331634
2269,46.60457240763868
2270,57.68650507004641
2271,27.749412474599204
2272,70.09734094364238
2273,17.746371306112074
2274,38.689336816890695
2275,48.91444543754056
2276,35.97908849823253
2277,45.67853165572559
2278,23.853765927655875
2279,70.62118334414308
2280,57.948229683484236
2281,41.92753669387573
2282,47.99301771512296
2283,57.52301918608252
2284,61.164016195727726
2285,37.15234124142765
2286,28.451000013300117
2287,32.58625012832277
2288,32.97277906010953
2289,59.80923605687275
2290,28.594386524137192
2291,37.20046716709416
2292,56.60370414942433
2293,54.11613003491476
2294,62.021504879815446
2295,38.510366122006886
2296,36.886448920098374
2297,36.5085187799719
2298,58.563390773520055
2299,50.64522616052645
2300,54.582648910299106
2301,55.81413052872733
2302,69.62528289358409
2303,52.01370542313157
2304,47.955578578804314
2305,64.12835275303965
2306,60.39614782945404
2307,62.44886375193603
2308,39.82649683081857
2309,65.3889820863954
2310,52.18525421807039
2311,61.90548719155477
2312,39.57699005719965
2313,42.40801517219124
2314,62.65443900221087
2315,70.51244128854609
2316,48.242449532816075
2317,74.4689771010781
2318,72.7960204142824
2319,33.830759908174926
2320,22.857857870103665
2321,26.326016615670078
2322,34.4492039572604
2323,32.76791682361018
2324,47.75854029045406
2325,47.180433883161655
2326,60.8932137201089
2327,58.48983563950674
2328,35.65767576727511
2329,23.410684851511306
2330,64.18071730961194
2331,27.653819096065504
2332,54.830770655909866
2333,71.92825255225951
2334,45.80949374838775
2335,57.7974314939088
2336,27.88069936185112
2337,69.01708101919897
2338,19.496981669771827
2339,40.59332451267432
2340,47.90966623233271
2341,38.91883566285705
2342,48.496653169610035
2343,22.43474312372784
2344,71.75461033357551
2345,61.81031996104079
2346,44.237572666555856
2347,48.843891643607826
2348,59.46395513476827
2349,63.019587767295356
2350,38.68179685572487
2351,28.478666957966055
2352,35.93143257096974
2353,33.14380348665856
2354,62.22063927921726
2355,30.600826293890947
2356,38.70799900393155
2357,55.81309700370966
2358,54.918518753109154
2359,61.464761251099446
2360,39.5218665099186
2361,38.74465916774442
2362,37.71439557675234
2363,56.5633954225742
2364,54.90463540605982
2365,55.332991904249695
2366,58.94029058624035
2367,72.19013366033333
2368,56.901920096703186
2369,52.885879078030555
2370,66.45275154375875
2371,63.54035861032642
2372,66.76477374267326
2373,40.047502929003315
2374,66.38313878796619
2375,52.965691073395234
2376,65.93155596937139
2377,42.11179819948744
2378,43.47863878058679
2379,64.12977558197105
2380,70.75867420928502
2381,49.76684757376282
2382,76.89170129666537
2383,74.65412142699668
2384,35.89791508426416
2385,21.18906673113985
2386,26.573730136600098
2387,35.275417334994835
2388,34.20810931610403
2389,47.857534278250974
2390,51.02708110230455
2391,65.48908001130248
2392,59.287489091140245
2393,37.25446344424954
2394,23.714079876257387
2395,65.54551746870983
2396,29.8599594858703
2397,55.18343935981299
2398,73.22975957919478
2399,42.32809914827247
2400,59.63688568749926
2401,29.725047010857637
2402,69.27904598581264
2403,20.123662985145106
2404,45.52108594420733
2405,47.26739311999357
2406,35.429027420157425
2407,48.447426769316664
2408,25.766801018311835
2409,71.5164286627873
2410,62.49366346028981
2411,43.53969280332262
2412,49.6188432180219
2413,59.10885309055638
2414,63.06621571849992
2415,38.015091690816845
2416,27.916491368263912
2417,35.572401261475335
2418,33.29296433499595
2419,64.19161163685003
2420,29.268183999441447
2421,40.602819296916536
2422,54.12052363662001
2423,54.72704007896106
2424,56.376154951207354
2425,41.81757527891136
2426,38.391795963178225
2427,37.3982279612743
2428,59.91891542122676
2429,57.43693683057437
2430,56.85691155480554
2431,58.037168072951374
2432,73.45227647578032
2433,55.564026241106625
2434,51.72491212109588
2435,64.29747602065598
2436,64.76004430197483
2437,66.28017774041083
2438,39.68618392785659
2439,66.80783057602218
2440,51.35869297053543
2441,66.3363516777735
2442,43.13058014432178
2443,43.60698199591877
2444,66.15471841180971
2445,69.98002808436543
2446,49.91702115873448
2447,76.85225121672964
2448,73.31465059272632
2449,34.99545927520662
2450,20.95925159619443
2451,27.38259983867016
2452,35.8744072759618
2453,30.86321982731398
2454,47.203630047518004
2455,51.667211633037304
2456,66.2305157827112
2457,59.43331821176522
2458,37.13855395398536
2459,23.917694235655432
2460,67.40804608307069
2461,30.242556172522736
2462,55.071354151118264
2463,72.55182242283202
2464,43.6017945714376
2465,59.612228407662954
2466,29.08373213889652
2467,69.179288476348
2468,18.54507726394504
2469,41.87827633844796
2470,45.491804437691115
2471,37.40759520876676
2472,49.64248591079932
2473,24.435808162773746
2474,71.67374058875838
2475,62.614894212463504
2476,42.4196891424976
2477,49.69638774316161
2478,58.71331532158573
2479,61.920497411508904
2480,37.47093503584398
2481,26.76877586393156
2482,35.22743115390196
2483,33.6063645688517
2484,64.17257594199401
2485,29.586284791429613
2486,40.503965253590394
2487,56.518914118286574
2488,56.839327343616205
2489,59.544131911461506
2490,40.062572023813225
2491,37.023188878135116
2492,36.54401876205559
2493,60.361590472612605
2494,55.46268584277559
2495,58.52470198710313
2496,57.2913381827264
2497,74.28935195075287
2498,54.616592723971195
2499,51.019379261908014
2500,65.60435635432755
2501,63.292602389485864
2502,65.07783119489811
2503,39.740833104498215
2504,67.3049134032589
2505,53.44620459348697
2506,65.7409202182585
2507,39.027924693290785
2508,44.748350837913286
2509,65.24766813776026
2510,69.84099054396067
2511,50.26032188104237
2512,76.95254126590358
2513,73.13035934965806
2514,33.783851811634776
2515,21.101011558000113
2516,27.301564737262687
2517,36.53679405037015
2518,30.8773696802004
2519,47.293979829292034
2520,49.20393998986057
2521,63.64643246225366
2522,60.025419592351724
2523,35.82907044052041
2524,23.744778163753914
2525,66.75183917907647
2526,29.354611633032565
2527,54.98417270405615
2528,73.99099191637636
2529,43.70126224160017
2530,59.46262723268521
2531,27.411120579480105
2532,70.65956902719857
2533,18.0951314115455
2534,43.36488452873351
2535,48.69640929594104
2536,37.68999562538423
2537,49.17995460120913
2538,26.517923354295554
2539,72.77001875525166
2540,62.309942071058494
2541,44.01984740440681
2542,49.98035281271597
2543,60.11049671033057
2544,63.197121426336686
2545,39.12551663358526
2546,29.551732897615615
2547,38.05738420289499
2548,36.21008675369466
2549,63.81568112290199
2550,32.127564403144305
2551,41.2660928750755
2552,56.75941837790343
2553,59.138309136063185
2554,62.52825344782886
2555,42.872529124937344
2556,40.60830761277644
2557,38.104380321896436
2558,63.07136274455343
2559,60.0608421168463
2560,58.00687471710009
2561,59.78848141997322
2562,73.32711791117679
2563,56.82181548102376
2564,52.12788719979373
2565,67.82029291809886
2566,63.5353638579134
2567,67.00014822069704
2568,41.8108872783887
2569,66.74480916303646
2570,54.6567976080437
2571,64.89553500528702
2572,43.14788156255797
2573,45.0417802894077
2574,65.9119721371334
2575,69.57140060758591
2576,49.390146823080684
2577,75.12904202264336
2578,75.58168814083584
2579,36.55597644198596
2580,26.344956870257025
2581,28.720156486175632
2582,35.942963114361575
2583,31.950258823245193
2584,47.942762507217296
2585,54.32317476855241
2586,66.61627236102686
2587,61.33335650569484
2588,38.960602754308965
2589,25.333231265755053
2590,66.61734452861153
2591,30.089383262859275
2592,56.09854986534888
2593,73.58051162949776
2594,45.12748836216137
2595,59.24753404967983
2596,28.49261391209536
2597,70.01029961929451
2598,18.631710742155885
2599,39.565363317935656
2600,46.75709363568445
2601,36.620691127093366
2602,45.02797987529151
2603,27.07747479150924
2604,74.44573727567384
2605,62.633941106018355
2606,46.11316693493035
2607,49.107605896122024
2608,62.11654841477094
2609,63.8513173339709
2610,39.44853266281493
2611,29.959115190974337
2612,38.84156071716306
2613,34.31803428784704
2614,64.37970237543983
2615,30.77920373065983
2616,40.81747820469677
2617,56.267856827037896
2618,60.63501502920616
2619,62.15884461314592
2620,43.61599041204025
2621,38.9455969984976
2622,39.625866842431094
2623,61.46631052567375
2624,59.857643285103855
2625,57.16623545484892
2626,60.94864532469553
2627,73.21185111393346
2628,57.14949063816282
2629,52.40072078563541
2630,67.68584543967718
2631,63.94525792428628
2632,67.94805976525349
2633,41.46430188635964
2634,66.39514376100455
2635,55.79972370691277
